18.0,3,1323.0,455.0,83.0,215.0
18.0,2,295.0,443.0,105.0,267.0
18.0,1,1283.0,529.0,53.0,137.0
18.0,4,1801.0,439.0,71.0,183.0
19.0,0,1657.0,373.0,169.0,371.0
19.0,3,1325.0,455.0,83.0,215.0
19.0,2,297.0,443.0,107.0,269.0
19.0,1,1285.0,529.0,53.0,137.0
19.0,4,1803.0,439.0,71.0,183.0
20.0,0,1655.0,373.0,169.0,373.0
20.0,3,1327.0,455.0,83.0,215.0
20.0,2,299.0,443.0,107.0,269.0
20.0,1,1287.0,529.0,53.0,139.0
20.0,4,1805.0,439.0,71.0,183.0
21.0,0,1653.0,373.0,171.0,375.0
21.0,3,1331.0,457.0,83.0,215.0
21.0,2,301.0,443.0,107.0,269.0
21.0,1,1289.0,529.0,53.0,139.0
21.0,4,1807.0,439.0,69.0,183.0
22.0,0,1649.0,371.0,173.0,377.0
22.0,5,7.0,237.0,241.0,673.0
22.0,3,1331.0,457.0,83.0,215.0
22.0,2,303.0,443.0,107.0,269.0
22.0,1,1291.0,529.0,53.0,139.0
22.0,4,1809.0,439.0,69.0,183.0
23.0,0,1647.0,371.0,173.0,379.0
23.0,5,5.0,237.0,249.0,673.0
23.0,3,1331.0,457.0,83.0,215.0
23.0,2,305.0,443.0,107.0,269.0
23.0,1,1293.0,531.0,53.0,139.0
23.0,4,1811.0,439.0,69.0,183.0
24.0,0,1645.0,371.0,173.0,379.0
24.0,5,5.0,237.0,255.0,673.0
24.0,3,1331.0,457.0,83.0,215.0
24.0,2,307.0,443.0,109.0,269.0
24.0,1,1293.0,531.0,53.0,139.0
24.0,4,1811.0,439.0,69.0,183.0
25.0,0,1643.0,371.0,173.0,381.0
25.0,5,5.0,237.0,261.0,673.0
25.0,3,1331.0,457.0,83.0,215.0
25.0,2,309.0,443.0,109.0,269.0
25.0,1,1293.0,531.0,53.0,139.0
25.0,4,1813.0,439.0,69.0,183.0
26.0,0,1639.0,369.0,175.0,385.0
26.0,5,5.0,239.0,267.0,671.0
26.0,3,1331.0,457.0,83.0,215.0
26.0,2,311.0,441.0,109.0,271.0
26.0,1,1295.0,531.0,53.0,139.0
26.0,4,1815.0,439.0,67.0,181.0
27.0,0,1637.0,369.0,175.0,385.0
27.0,5,15.0,239.0,275.0,669.0
27.0,3,1331.0,457.0,83.0,215.0
27.0,2,313.0,441.0,109.0,271.0
27.0,1,1295.0,531.0,53.0,139.0
27.0,4,1817.0,439.0,67.0,181.0
28.0,0,1635.0,369.0,175.0,387.0
28.0,5,27.0,239.0,281.0,669.0
28.0,3,1331.0,457.0,83.0,215.0
28.0,2,315.0,441.0,111.0,271.0
28.0,1,1297.0,531.0,53.0,139.0
28.0,4,1819.0,439.0,67.0,181.0
29.0,0,1633.0,367.0,175.0,389.0
29.0,5,39.0,239.0,287.0,669.0
29.0,3,1333.0,457.0,83.0,215.0
29.0,2,317.0,441.0,111.0,271.0
29.0,1,1297.0,531.0,53.0,139.0
29.0,4,1821.0,439.0,65.0,181.0
30.0,0,1629.0,367.0,179.0,391.0
30.0,5,49.0,241.0,295.0,667.0
30.0,3,1333.0,457.0,83.0,215.0
30.0,2,319.0,441.0,111.0,271.0
30.0,1,1297.0,531.0,55.0,139.0
30.0,4,1823.0,439.0,65.0,181.0
31.0,0,1627.0,367.0,179.0,393.0
31.0,5,61.0,241.0,301.0,667.0
31.0,3,1333.0,457.0,83.0,215.0
31.0,2,323.0,441.0,109.0,271.0
31.0,1,1299.0,531.0,53.0,139.0
31.0,4,1825.0,439.0,65.0,181.0
32.0,0,1625.0,365.0,179.0,395.0
32.0,5,73.0,241.0,307.0,667.0
32.0,3,1333.0,457.0,83.0,215.0
32.0,2,325.0,441.0,109.0,271.0
32.0,1,1299.0,531.0,55.0,139.0
32.0,4,1825.0,439.0,65.0,181.0
33.0,0,1623.0,365.0,179.0,397.0
33.0,5,83.0,243.0,315.0,665.0
33.0,3,1333.0,457.0,83.0,215.0
33.0,2,327.0,441.0,111.0,271.0
33.0,1,1301.0,531.0,53.0,139.0
33.0,4,1827.0,439.0,65.0,181.0
34.0,0,1619.0,365.0,181.0,397.0
34.0,5,95.0,243.0,321.0,665.0
34.0,3,1333.0,457.0,83.0,215.0
34.0,2,329.0,439.0,111.0,273.0
34.0,1,1301.0,531.0,55.0,139.0
34.0,4,1829.0,439.0,63.0,181.0
35.0,0,1617.0,365.0,181.0,399.0
35.0,5,107.0,243.0,327.0,665.0
35.0,3,1333.0,457.0,83.0,215.0
35.0,2,331.0,439.0,111.0,273.0
35.0,1,1301.0,531.0,55.0,139.0
35.0,4,1831.0,439.0,63.0,181.0
36.0,0,1615.0,363.0,181.0,403.0
36.0,5,119.0,245.0,335.0,663.0
36.0,3,1333.0,457.0,83.0,215.0
36.0,2,333.0,439.0,111.0,273.0
36.0,1,1303.0,531.0,53.0,139.0
36.0,4,1833.0,437.0,63.0,181.0
37.0,0,1613.0,363.0,181.0,403.0
37.0,5,137.0,245.0,327.0,659.0
37.0,3,1335.0,457.0,83.0,215.0
37.0,2,335.0,439.0,113.0,275.0
37.0,1,1303.0,531.0,55.0,139.0
37.0,4,1835.0,437.0,61.0,181.0
38.0,0,1609.0,363.0,183.0,405.0
38.0,5,157.0,245.0,319.0,657.0
38.0,3,1335.0,457.0,83.0,215.0
38.0,2,337.0,439.0,113.0,275.0
38.0,1,1305.0,531.0,53.0,139.0
38.0,4,1837.0,437.0,61.0,181.0
39.0,0,1607.0,361.0,183.0,407.0
39.0,5,175.0,245.0,313.0,653.0
39.0,3,1335.0,457.0,83.0,215.0
39.0,2,339.0,439.0,113.0,275.0
39.0,1,1305.0,531.0,55.0,139.0
39.0,4,1839.0,437.0,61.0,181.0
40.0,0,1605.0,361.0,185.0,409.0
40.0,5,195.0,247.0,305.0,649.0
40.0,3,1335.0,457.0,83.0,215.0
40.0,2,341.0,439.0,113.0,275.0
40.0,1,1305.0,531.0,55.0,139.0
40.0,4,1839.0,437.0,61.0,181.0
41.0,0,1603.0,361.0,185.0,411.0
41.0,5,213.0,247.0,299.0,647.0
41.0,3,1335.0,457.0,83.0,215.0
41.0,2,343.0,439.0,113.0,275.0
41.0,1,1307.0,531.0,55.0,139.0
41.0,4,1841.0,437.0,61.0,181.0
42.0,0,1599.0,361.0,187.0,411.0
42.0,5,233.0,247.0,291.0,643.0
42.0,3,1335.0,457.0,83.0,215.0
42.0,2,345.0,437.0,115.0,277.0
42.0,1,1307.0,531.0,55.0,139.0
42.0,4,1843.0,437.0,59.0,181.0
43.0,0,1597.0,359.0,187.0,415.0
43.0,5,251.0,249.0,285.0,639.0
43.0,3,1335.0,457.0,83.0,215.0
43.0,2,347.0,437.0,115.0,277.0
43.0,1,1309.0,531.0,55.0,139.0
43.0,4,1845.0,437.0,59.0,181.0
44.0,0,1595.0,359.0,187.0,415.0
44.0,5,271.0,249.0,277.0,635.0
44.0,3,1335.0,457.0,83.0,215.0
44.0,2,349.0,437.0,115.0,277.0
44.0,1,1309.0,531.0,55.0,139.0
44.0,4,1847.0,437.0,59.0,181.0
45.0,0,1593.0,359.0,187.0,417.0
45.0,5,289.0,249.0,271.0,633.0
45.0,3,1337.0,457.0,83.0,215.0
45.0,2,351.0,437.0,115.0,277.0
45.0,1,1311.0,531.0,55.0,139.0
45.0,4,1849.0,437.0,57.0,181.0
46.0,0,1589.0,357.0,189.0,421.0
46.0,5,309.0,251.0,263.0,629.0
46.0,3,1337.0,457.0,83.0,215.0
46.0,2,355.0,437.0,115.0,277.0
46.0,1,1311.0,531.0,55.0,137.0
46.0,6,1779.0,307.0,141.0,489.0
46.0,4,1851.0,437.0,57.0,179.0
47.0,0,1587.0,357.0,189.0,421.0
47.0,5,327.0,251.0,257.0,625.0
47.0,3,1337.0,457.0,83.0,215.0
47.0,2,357.0,437.0,115.0,277.0
47.0,1,1311.0,531.0,55.0,137.0
47.0,6,1777.0,305.0,143.0,491.0
47.0,4,1853.0,437.0,57.0,179.0
48.0,0,1585.0,357.0,189.0,423.0
48.0,5,347.0,251.0,249.0,623.0
48.0,3,1337.0,457.0,83.0,215.0
48.0,2,359.0,437.0,115.0,277.0
48.0,1,1311.0,531.0,55.0,137.0
48.0,6,1775.0,303.0,145.0,495.0
48.0,4,1853.0,437.0,57.0,179.0
49.0,0,1583.0,357.0,191.0,425.0
49.0,5,367.0,253.0,241.0,619.0
49.0,3,1337.0,457.0,83.0,215.0
49.0,2,361.0,437.0,115.0,277.0
49.0,1,1311.0,531.0,55.0,137.0
49.0,6,1775.0,301.0,145.0,499.0
49.0,4,1855.0,437.0,57.0,179.0
50.0,0,1579.0,355.0,191.0,429.0
50.0,5,381.0,253.0,239.0,615.0
50.0,3,1337.0,457.0,83.0,215.0
50.0,2,363.0,437.0,115.0,277.0
50.0,1,1311.0,531.0,55.0,137.0
50.0,6,1773.0,299.0,147.0,503.0
50.0,4,1857.0,437.0,55.0,179.0
51.0,0,1575.0,355.0,193.0,431.0
51.0,5,395.0,255.0,239.0,611.0
51.0,3,1337.0,457.0,83.0,215.0
51.0,2,365.0,435.0,117.0,279.0
51.0,1,1311.0,531.0,55.0,137.0
51.0,6,1771.0,299.0,149.0,503.0
51.0,4,1859.0,437.0,55.0,179.0
52.0,0,1571.0,353.0,193.0,435.0
52.0,5,409.0,255.0,239.0,609.0
52.0,3,1337.0,457.0,83.0,215.0
52.0,2,367.0,435.0,117.0,279.0
52.0,1,1311.0,531.0,55.0,137.0
52.0,6,1771.0,297.0,149.0,507.0
52.0,4,1861.0,437.0,55.0,179.0
53.0,0,1567.0,353.0,195.0,437.0
53.0,5,425.0,257.0,237.0,605.0
53.0,3,1339.0,457.0,83.0,215.0
53.0,2,369.0,435.0,117.0,279.0
53.0,1,1311.0,531.0,55.0,137.0
53.0,6,1769.0,295.0,151.0,511.0
53.0,4,1863.0,437.0,53.0,179.0
54.0,0,1563.0,353.0,195.0,439.0
54.0,5,439.0,259.0,235.0,601.0
54.0,3,1339.0,457.0,83.0,215.0
54.0,2,371.0,435.0,117.0,279.0
54.0,1,1311.0,531.0,55.0,137.0
54.0,6,1767.0,293.0,153.0,515.0
54.0,4,1865.0,437.0,53.0,179.0
55.0,0,1559.0,351.0,197.0,443.0
55.0,5,453.0,259.0,235.0,597.0
55.0,3,1339.0,457.0,83.0,215.0
55.0,2,373.0,435.0,119.0,281.0
55.0,1,1311.0,531.0,55.0,137.0
55.0,6,1767.0,291.0,153.0,519.0
55.0,4,1867.0,437.0,53.0,179.0
56.0,0,1555.0,351.0,197.0,447.0
56.0,5,467.0,261.0,235.0,593.0
56.0,3,1339.0,457.0,83.0,215.0
56.0,2,375.0,435.0,119.0,281.0
56.0,1,1311.0,531.0,55.0,137.0
56.0,6,1765.0,291.0,155.0,519.0
56.0,4,1867.0,437.0,53.0,179.0
57.0,0,1551.0,349.0,199.0,451.0
57.0,5,483.0,263.0,233.0,589.0
57.0,3,1339.0,457.0,83.0,215.0
57.0,2,377.0,435.0,119.0,281.0
57.0,1,1311.0,531.0,55.0,137.0
57.0,6,1763.0,289.0,157.0,523.0
57.0,4,1869.0,437.0,51.0,179.0
58.0,0,1547.0,349.0,199.0,453.0
58.0,5,497.0,263.0,231.0,587.0
58.0,3,1339.0,457.0,83.0,215.0
58.0,2,379.0,435.0,119.0,281.0
58.0,1,1311.0,531.0,55.0,137.0
58.0,6,1763.0,287.0,157.0,527.0
58.0,4,1871.0,437.0,49.0,179.0
59.0,0,1543.0,349.0,201.0,455.0
59.0,5,511.0,265.0,231.0,583.0
59.0,3,1339.0,457.0,83.0,215.0
59.0,2,381.0,433.0,119.0,283.0
59.0,1,1311.0,531.0,55.0,137.0
59.0,6,1761.0,285.0,159.0,531.0
59.0,4,1873.0,437.0,47.0,179.0
60.0,0,1539.0,347.0,201.0,459.0
60.0,5,525.0,265.0,231.0,581.0
60.0,3,1339.0,457.0,83.0,215.0
60.0,2,383.0,433.0,121.0,283.0
60.0,1,1311.0,531.0,55.0,137.0
60.0,6,1761.0,285.0,159.0,533.0
60.0,4,1875.0,437.0,45.0,179.0
61.0,0,1535.0,347.0,203.0,461.0
61.0,5,541.0,267.0,229.0,575.0
61.0,3,1341.0,457.0,83.0,215.0
61.0,2,387.0,433.0,119.0,283.0
61.0,1,1311.0,531.0,55.0,137.0
61.0,6,1757.0,283.0,161.0,535.0
61.0,4,1877.0,437.0,43.0,179.0
62.0,0,1531.0,345.0,203.0,465.0
62.0,5,555.0,269.0,229.0,571.0
62.0,3,1339.0,455.0,83.0,215.0
62.0,2,389.0,433.0,119.0,283.0
62.0,1,1311.0,531.0,55.0,137.0
62.0,6,1753.0,281.0,165.0,539.0
62.0,4,1879.0,437.0,41.0,179.0
63.0,0,1527.0,345.0,205.0,469.0
63.0,5,569.0,269.0,227.0,569.0
63.0,3,1339.0,455.0,83.0,215.0
63.0,2,391.0,433.0,119.0,283.0
63.0,1,1311.0,531.0,55.0,137.0
63.0,6,1749.0,279.0,167.0,543.0
63.0,4,1881.0,437.0,39.0,181.0
64.0,0,1523.0,345.0,205.0,471.0
64.0,5,583.0,271.0,227.0,565.0
64.0,3,1339.0,455.0,83.0,215.0
64.0,2,393.0,433.0,121.0,283.0
64.0,1,1311.0,531.0,55.0,137.0
64.0,6,1745.0,277.0,171.0,547.0
64.0,4,1881.0,437.0,39.0,181.0
65.0,0,1519.0,343.0,207.0,475.0
65.0,5,599.0,273.0,225.0,561.0
65.0,3,1339.0,455.0,83.0,215.0
65.0,2,395.0,433.0,121.0,283.0
65.0,1,1311.0,531.0,57.0,137.0
65.0,6,1741.0,275.0,173.0,551.0
65.0,4,1883.0,437.0,37.0,181.0
66.0,0,1515.0,343.0,207.0,477.0
66.0,5,613.0,273.0,225.0,559.0
66.0,3,1339.0,455.0,83.0,215.0
66.0,2,397.0,433.0,121.0,283.0
66.0,1,1311.0,531.0,57.0,137.0
66.0,6,1739.0,273.0,175.0,553.0
66.0,4,1885.0,437.0,35.0,181.0
67.0,0,1511.0,341.0,209.0,481.0
67.0,5,627.0,275.0,223.0,553.0
67.0,3,1337.0,455.0,83.0,215.0
67.0,2,399.0,431.0,121.0,285.0
67.0,1,1311.0,531.0,57.0,137.0
67.0,6,1735.0,273.0,177.0,555.0
67.0,4,1887.0,437.0,33.0,181.0
68.0,0,1507.0,341.0,209.0,483.0
68.0,5,641.0,275.0,223.0,551.0
68.0,3,1337.0,455.0,83.0,215.0
68.0,2,401.0,431.0,121.0,285.0
68.0,1,1311.0,531.0,57.0,137.0
68.0,6,1731.0,271.0,181.0,559.0
68.0,7,241.0,473.0,93.0,241.0
68.0,4,1889.0,437.0,31.0,181.0
69.0,0,1505.0,341.0,209.0,487.0
69.0,5,657.0,277.0,221.0,547.0
69.0,3,1337.0,455.0,83.0,215.0
69.0,2,403.0,431.0,123.0,285.0
69.0,1,1311.0,531.0,57.0,137.0
69.0,6,1727.0,269.0,183.0,563.0
69.0,7,243.0,471.0,91.0,241.0
69.0,4,1891.0,437.0,29.0,181.0
70.0,0,1499.0,339.0,211.0,489.0
70.0,5,671.0,279.0,221.0,543.0
70.0,3,1337.0,455.0,83.0,215.0
70.0,2,405.0,431.0,123.0,285.0
70.0,1,1311.0,531.0,57.0,137.0
70.0,6,1723.0,267.0,187.0,567.0
70.0,7,245.0,471.0,91.0,239.0
70.0,4,1893.0,437.0,27.0,181.0
71.0,0,1495.0,339.0,211.0,491.0
71.0,5,685.0,279.0,221.0,541.0
71.0,3,1337.0,455.0,83.0,215.0
71.0,2,407.0,431.0,123.0,285.0
71.0,1,1311.0,531.0,57.0,137.0
71.0,6,1719.0,265.0,189.0,571.0
71.0,7,247.0,471.0,91.0,239.0
71.0,4,1895.0,437.0,25.0,181.0
72.0,0,1491.0,337.0,211.0,493.0
72.0,5,699.0,281.0,219.0,535.0
72.0,3,1337.0,455.0,83.0,215.0
72.0,2,409.0,431.0,123.0,285.0
72.0,1,1311.0,531.0,57.0,137.0
72.0,6,1717.0,263.0,191.0,573.0
72.0,7,247.0,469.0,91.0,241.0
73.0,0,1487.0,337.0,211.0,495.0
73.0,5,715.0,283.0,217.0,531.0
73.0,3,1335.0,455.0,83.0,215.0
73.0,2,411.0,431.0,125.0,287.0
73.0,1,1311.0,531.0,57.0,137.0
73.0,6,1713.0,261.0,193.0,577.0
73.0,7,249.0,469.0,91.0,241.0
74.0,0,1481.0,335.0,213.0,499.0
74.0,5,729.0,283.0,217.0,529.0
74.0,3,1335.0,455.0,83.0,215.0
74.0,2,413.0,431.0,125.0,287.0
74.0,1,1311.0,531.0,57.0,137.0
74.0,6,1709.0,261.0,197.0,579.0
74.0,7,249.0,467.0,93.0,243.0
75.0,0,1477.0,335.0,213.0,499.0
75.0,5,743.0,285.0,217.0,525.0
75.0,3,1335.0,455.0,83.0,215.0
75.0,2,415.0,429.0,125.0,289.0
75.0,1,1311.0,531.0,57.0,137.0
75.0,6,1705.0,259.0,199.0,583.0
75.0,7,251.0,467.0,91.0,243.0
76.0,0,1473.0,333.0,215.0,503.0
76.0,5,757.0,285.0,215.0,523.0
76.0,3,1335.0,455.0,83.0,215.0
76.0,2,419.0,429.0,123.0,289.0
76.0,1,1311.0,531.0,57.0,137.0
76.0,6,1701.0,257.0,203.0,587.0
76.0,7,251.0,467.0,93.0,243.0
77.0,0,1469.0,333.0,215.0,503.0
77.0,5,773.0,287.0,213.0,519.0
77.0,3,1335.0,455.0,83.0,215.0
77.0,2,421.0,429.0,123.0,289.0
77.0,1,1311.0,531.0,57.0,137.0
77.0,6,1699.0,255.0,203.0,591.0
77.0,7,253.0,465.0,93.0,247.0
78.0,0,1463.0,331.0,217.0,507.0
78.0,5,787.0,289.0,213.0,513.0
78.0,3,1335.0,455.0,83.0,215.0
78.0,2,423.0,429.0,125.0,289.0
78.0,1,1311.0,531.0,57.0,137.0
78.0,6,1695.0,253.0,207.0,593.0
78.0,7,253.0,465.0,95.0,247.0
79.0,0,1459.0,331.0,217.0,509.0
79.0,5,801.0,289.0,213.0,511.0
79.0,3,1333.0,455.0,83.0,215.0
79.0,2,425.0,429.0,125.0,289.0
79.0,1,1311.0,531.0,57.0,137.0
79.0,6,1691.0,251.0,209.0,597.0
79.0,7,255.0,465.0,93.0,247.0
80.0,0,1455.0,329.0,217.0,511.0
80.0,5,815.0,291.0,213.0,507.0
80.0,3,1333.0,455.0,83.0,215.0
80.0,2,427.0,429.0,125.0,289.0
80.0,1,1311.0,531.0,57.0,137.0
80.0,6,1687.0,249.0,213.0,601.0
80.0,7,255.0,463.0,95.0,249.0
81.0,0,1451.0,329.0,217.0,513.0
81.0,5,831.0,293.0,209.0,503.0
81.0,3,1333.0,455.0,83.0,215.0
81.0,2,429.0,429.0,125.0,289.0
81.0,1,1311.0,531.0,57.0,137.0
81.0,6,1683.0,249.0,215.0,603.0
81.0,7,257.0,463.0,95.0,249.0
82.0,0,1445.0,327.0,221.0,515.0
82.0,5,845.0,293.0,209.0,501.0
82.0,3,1333.0,455.0,83.0,215.0
82.0,2,431.0,429.0,127.0,289.0
82.0,1,1311.0,531.0,57.0,137.0
82.0,6,1679.0,247.0,219.0,607.0
82.0,7,257.0,463.0,97.0,249.0
83.0,0,1441.0,327.0,221.0,517.0
83.0,5,859.0,295.0,209.0,497.0
83.0,3,1333.0,455.0,83.0,215.0
83.0,2,433.0,427.0,127.0,291.0
83.0,1,1311.0,531.0,57.0,137.0
83.0,6,1677.0,245.0,219.0,609.0
83.0,7,259.0,461.0,95.0,253.0
84.0,0,1437.0,325.0,221.0,521.0
84.0,5,873.0,295.0,209.0,493.0
84.0,3,1333.0,455.0,83.0,215.0
84.0,2,435.0,427.0,127.0,291.0
84.0,1,1311.0,531.0,57.0,137.0
84.0,6,1673.0,243.0,223.0,613.0
84.0,7,259.0,461.0,97.0,253.0
85.0,0,1433.0,325.0,221.0,521.0
85.0,5,889.0,297.0,205.0,489.0
85.0,3,1331.0,455.0,83.0,215.0
85.0,2,437.0,427.0,127.0,291.0
85.0,1,1311.0,533.0,59.0,135.0
85.0,6,1669.0,241.0,225.0,617.0
85.0,7,261.0,461.0,97.0,253.0
86.0,0,1427.0,323.0,223.0,525.0
86.0,5,903.0,299.0,205.0,485.0
86.0,3,1331.0,455.0,83.0,215.0
86.0,2,439.0,427.0,127.0,291.0
86.0,1,1311.0,531.0,59.0,137.0
86.0,6,1665.0,239.0,229.0,621.0
86.0,7,261.0,459.0,99.0,255.0
87.0,0,1423.0,323.0,223.0,525.0
87.0,5,917.0,299.0,205.0,483.0
87.0,3,1331.0,455.0,83.0,215.0
87.0,2,441.0,427.0,129.0,291.0
87.0,1,1311.0,531.0,59.0,137.0
87.0,6,1661.0,237.0,231.0,625.0
87.0,7,263.0,459.0,97.0,255.0
88.0,0,1419.0,321.0,225.0,529.0
88.0,5,931.0,301.0,205.0,479.0
88.0,3,1331.0,455.0,83.0,215.0
88.0,2,443.0,427.0,129.0,291.0
88.0,1,1311.0,531.0,59.0,137.0
88.0,6,1657.0,237.0,235.0,627.0
88.0,7,263.0,459.0,99.0,255.0
89.0,0,1415.0,321.0,225.0,531.0
89.0,5,947.0,303.0,203.0,475.0
89.0,3,1331.0,455.0,83.0,215.0
89.0,2,445.0,427.0,129.0,291.0
89.0,1,1311.0,531.0,59.0,137.0
89.0,6,1655.0,235.0,235.0,629.0
89.0,7,265.0,457.0,99.0,259.0
90.0,0,1409.0,319.0,227.0,533.0
90.0,5,955.0,303.0,201.0,471.0
90.0,3,1331.0,455.0,83.0,215.0
90.0,2,447.0,427.0,129.0,291.0
90.0,1,1311.0,531.0,59.0,137.0
90.0,6,1651.0,233.0,239.0,633.0
90.0,7,267.0,457.0,99.0,259.0
91.0,0,1405.0,319.0,227.0,535.0
91.0,5,965.0,305.0,199.0,467.0
91.0,3,1329.0,455.0,83.0,215.0
91.0,2,451.0,427.0,129.0,293.0
91.0,1,1311.0,531.0,59.0,137.0
91.0,6,1647.0,231.0,241.0,637.0
91.0,7,267.0,457.0,99.0,259.0
92.0,0,1401.0,317.0,227.0,537.0
92.0,5,975.0,305.0,197.0,465.0
92.0,3,1329.0,455.0,83.0,215.0
92.0,2,451.0,425.0,129.0,295.0
92.0,1,1311.0,531.0,59.0,137.0
92.0,6,1643.0,229.0,245.0,641.0
92.0,7,269.0,455.0,99.0,261.0
93.0,0,1397.0,317.0,227.0,539.0
93.0,5,985.0,307.0,195.0,461.0
93.0,3,1329.0,455.0,83.0,215.0
93.0,2,451.0,425.0,129.0,295.0
93.0,1,1311.0,531.0,61.0,137.0
93.0,6,1639.0,227.0,247.0,645.0
93.0,7,269.0,455.0,101.0,261.0
94.0,0,1393.0,317.0,229.0,541.0
94.0,5,993.0,307.0,195.0,459.0
94.0,3,1329.0,455.0,83.0,215.0
94.0,2,451.0,423.0,129.0,297.0
94.0,1,1311.0,531.0,61.0,137.0
94.0,6,1637.0,227.0,249.0,647.0
94.0,7,271.0,455.0,101.0,261.0
95.0,0,1383.0,315.0,231.0,545.0
95.0,5,1003.0,309.0,193.0,455.0
95.0,3,1329.0,455.0,83.0,215.0
95.0,2,451.0,423.0,129.0,297.0
95.0,1,1311.0,531.0,61.0,139.0
95.0,6,1631.0,225.0,249.0,651.0
95.0,7,271.0,453.0,101.0,265.0
96.0,0,1375.0,313.0,233.0,551.0
96.0,5,1013.0,309.0,191.0,453.0
96.0,3,1329.0,455.0,83.0,215.0
96.0,2,451.0,421.0,129.0,299.0
96.0,1,1311.0,531.0,61.0,139.0
96.0,6,1625.0,223.0,249.0,655.0
96.0,7,273.0,453.0,101.0,265.0
97.0,0,1367.0,311.0,235.0,557.0
97.0,5,1023.0,311.0,189.0,449.0
97.0,3,1329.0,453.0,83.0,217.0
97.0,2,451.0,421.0,129.0,299.0
97.0,1,1311.0,531.0,61.0,139.0
97.0,6,1619.0,221.0,249.0,661.0
97.0,7,273.0,453.0,103.0,265.0
98.0,0,1359.0,309.0,237.0,563.0
98.0,5,1031.0,311.0,189.0,447.0
98.0,3,1329.0,453.0,83.0,217.0
98.0,2,451.0,419.0,129.0,301.0
98.0,1,1311.0,531.0,61.0,139.0
98.0,6,1613.0,221.0,249.0,663.0
98.0,7,275.0,451.0,103.0,267.0
99.0,0,1349.0,307.0,239.0,569.0
99.0,5,1041.0,313.0,187.0,443.0
99.0,3,1329.0,453.0,85.0,217.0
99.0,2,451.0,419.0,129.0,303.0
99.0,1,1311.0,531.0,61.0,139.0
99.0,6,1609.0,219.0,247.0,667.0
99.0,7,275.0,451.0,103.0,267.0
